id,question,answer_id,answer_body
1352362,Adobe　利用,4602,"Adobeソフトの利用についてですね。

在庫がある場合は無償でお渡しが可能です。
情シスまで情シスの有無をお問い合わせ下さい。
 （ML：itsystems@septeni-holdings.co.jp）
 
【問い合わせ事項】
 ・必要なソフトの名称
 ・希望するバージョン
 ・使用者
 
【注意事項】
 ・Windows7はCS4以上のソフトしかサポートされておりません。
 使用は可能ですが、万が一不良があってもサポートできず、動作も保証できません。
 ・adobe production premiumは64bitのみに対応しています。"
1352363,Adobe　アカウント　在庫,4602,"Adobeソフトの利用についてですね。

在庫がある場合は無償でお渡しが可能です。
情シスまで情シスの有無をお問い合わせ下さい。
 （ML：itsystems@septeni-holdings.co.jp）
 
【問い合わせ事項】
 ・必要なソフトの名称
 ・希望するバージョン
 ・使用者
 
【注意事項】
 ・Windows7はCS4以上のソフトしかサポートされておりません。
 使用は可能ですが、万が一不良があってもサポートできず、動作も保証できません。
 ・adobe production premiumは64bitのみに対応しています。"
1352364,アドビ　利用,4602,"Adobeソフトの利用についてですね。

在庫がある場合は無償でお渡しが可能です。
情シスまで情シスの有無をお問い合わせ下さい。
 （ML：itsystems@septeni-holdings.co.jp）
 
【問い合わせ事項】
 ・必要なソフトの名称
 ・希望するバージョン
 ・使用者
 
【注意事項】
 ・Windows7はCS4以上のソフトしかサポートされておりません。
 使用は可能ですが、万が一不良があってもサポートできず、動作も保証できません。
 ・adobe production premiumは64bitのみに対応しています。"
1352365,アドビ　アカウント　在庫,4602,"Adobeソフトの利用についてですね。

在庫がある場合は無償でお渡しが可能です。
情シスまで情シスの有無をお問い合わせ下さい。
 （ML：itsystems@septeni-holdings.co.jp）
 
【問い合わせ事項】
 ・必要なソフトの名称
 ・希望するバージョン
 ・使用者
 
【注意事項】
 ・Windows7はCS4以上のソフトしかサポートされておりません。
 使用は可能ですが、万が一不良があってもサポートできず、動作も保証できません。
 ・adobe production premiumは64bitのみに対応しています。"
1352366,Adobe　欲しい,4602,"Adobeソフトの利用についてですね。

在庫がある場合は無償でお渡しが可能です。
情シスまで情シスの有無をお問い合わせ下さい。
 （ML：itsystems@septeni-holdings.co.jp）
 
【問い合わせ事項】
 ・必要なソフトの名称
 ・希望するバージョン
 ・使用者
 
【注意事項】
 ・Windows7はCS4以上のソフトしかサポートされておりません。
 使用は可能ですが、万が一不良があってもサポートできず、動作も保証できません。
 ・adobe production premiumは64bitのみに対応しています。"
1352367,アドビ　欲しい,4602,"Adobeソフトの利用についてですね。

在庫がある場合は無償でお渡しが可能です。
情シスまで情シスの有無をお問い合わせ下さい。
 （ML：itsystems@septeni-holdings.co.jp）
 
【問い合わせ事項】
 ・必要なソフトの名称
 ・希望するバージョン
 ・使用者
 
【注意事項】
 ・Windows7はCS4以上のソフトしかサポートされておりません。
 使用は可能ですが、万が一不良があってもサポートできず、動作も保証できません。
 ・adobe production premiumは64bitのみに対応しています。"
1352368,Adobe　使いたい,4602,"Adobeソフトの利用についてですね。

在庫がある場合は無償でお渡しが可能です。
情シスまで情シスの有無をお問い合わせ下さい。
 （ML：itsystems@septeni-holdings.co.jp）
 
【問い合わせ事項】
 ・必要なソフトの名称
 ・希望するバージョン
 ・使用者
 
【注意事項】
 ・Windows7はCS4以上のソフトしかサポートされておりません。
 使用は可能ですが、万が一不良があってもサポートできず、動作も保証できません。
 ・adobe production premiumは64bitのみに対応しています。"
1352369,アドビ　使いたい,4602,"Adobeソフトの利用についてですね。

在庫がある場合は無償でお渡しが可能です。
情シスまで情シスの有無をお問い合わせ下さい。
 （ML：itsystems@septeni-holdings.co.jp）
 
【問い合わせ事項】
 ・必要なソフトの名称
 ・希望するバージョン
 ・使用者
 
【注意事項】
 ・Windows7はCS4以上のソフトしかサポートされておりません。
 使用は可能ですが、万が一不良があってもサポートできず、動作も保証できません。
 ・adobe production premiumは64bitのみに対応しています。"
1352370,音が出なくなった（ノート）,4603,"PCの音が出なくなったとのことですね。

サウンドドライブを再インストールする
 
（１）サウンドドライブのアンインストール
 1.マイコンピュータを右クリック
 2.管理選択
 3.デバイスマネージャ選択
 4.サウンドドライバ選択
 5.サウンドビデオおよびゲームコントローラ選択
 6.SoundMaxを右クリック
 7.削除選択（２）サウンドドライブのインストール1.マイコンピュータ＞ローカルディスクC（もしくはCドライブ）＞Util＞Sound
 
（２）フォルダの中のsetup.exeを実行します。

（３）再起動します。"
1352371,PC　音　出ない,4603,"PCの音が出なくなったとのことですね。

サウンドドライブを再インストールする
 
（１）サウンドドライブのアンインストール
 1.マイコンピュータを右クリック
 2.管理選択
 3.デバイスマネージャ選択
 4.サウンドドライバ選択
 5.サウンドビデオおよびゲームコントローラ選択
 6.SoundMaxを右クリック
 7.削除選択（２）サウンドドライブのインストール1.マイコンピュータ＞ローカルディスクC（もしくはCドライブ）＞Util＞Sound
 
（２）フォルダの中のsetup.exeを実行します。

（３）再起動します。"
1352372,PC　音　聞こえない,4603,"PCの音が出なくなったとのことですね。

サウンドドライブを再インストールする
 
（１）サウンドドライブのアンインストール
 1.マイコンピュータを右クリック
 2.管理選択
 3.デバイスマネージャ選択
 4.サウンドドライバ選択
 5.サウンドビデオおよびゲームコントローラ選択
 6.SoundMaxを右クリック
 7.削除選択（２）サウンドドライブのインストール1.マイコンピュータ＞ローカルディスクC（もしくはCドライブ）＞Util＞Sound
 
（２）フォルダの中のsetup.exeを実行します。

（３）再起動します。"
