id,question
16736,プロジェクターの色がおかしいです。
16737,プロジェクターに繋ぎましたが画面が反映されません
16738,かな入力ができません
16739,Windowsアップデートに失敗してしまいます
16740,インターネットで見ていたページが見つかりません。
16741,プリンターに繋がりません。
16742,メールの受信ができません。
16743,CDROMを焼くことはできますか
16744,セキュリティソフトのインストールは誰にお願いすればいいですか？
16745,情報システム部の部長は誰ですか？
16746,社内ネットワークに入れません
16747,自分のスマホで撮った写真を社内フォルダに入れていいですか？
16748,迷惑メールが多いです。どうすればいいですか？
16749,外出先から社内の共有フォルダにアクセスできるようにしたいです
16750,元気？
16751,すぐに開発できますか
16752,使えないね
16753,会話になってないよ
16754,利用に先駆け、打ち合わせをすることは可能でしょうか？
16755,どうすればいい？
16756,パスワードの変更方法を教えてください
16757,出張レッスンをお願いできる先生を探していただけますか。
16758,短期集中レッスンはありますか
16759,カラーコピーがしたい
16760,カラーコピーができない
16761,コピー機のホチキスの針が無くなった
16762,延長コードを借りたい
16763,ライセンス費用はかかりますか？
16764,ツイッターに対応してますか
16765,さすが！
16766,レーザーポインターを使いたい
16767,iPadを使いたい
16768,携帯が動かない
16769,携帯の電池の減りが早いので交換したい
16770,iPhoneのメッセージが送れない
16771,電話帳を更新したい
16772,PCの時間外利用はできますか
16773,iPhoneのテザリングを行うとPCにiPhone名は表示されますか
16774,アカウントがロックされました
16775,Wifiルーターを借りたい
16776,動画の編集がしたい
16777,PDFが見れません
16778,メールの自動応答設定をしたい
16779,過去メールを検索したい
16780,使いたいソフトがある
16781,やっほーい
16782,便利なbotですね
16783,いつからスタートできますか
16784,工期はどのくらい？
16785,衣装レンタルできますか
16786,カスタマイズなしで構築できますか？
16787,なんでヤンキーはすぐ座るの？体弱いの？
16788,事務局のアドレスを教えてください
16789,先生のお名前や詳しい住所を把握した上で申し込みたいのですが、どうしたら教えて頂けますか？
16790,障害者対応
16791,障害者を受け入れてくれるところ
16792,発達障害児
16793,大人の上級まで学びたい
16794,週何回通っても良いのですか？
16795,捺印申請の方法が知りたい
16796,捺印してもらう印鑑の種類に規定はありますか
16797,収入印紙について教えてほしい
16798,契約書が見たい
16799,出張申請の方法は？
16800,小口申請の方法は？
16801,Suicaを登録したい。
16802,パスモを登録したい。
16803,ICOCAを登録したい。
16804,席替えをしました
16805,座席変更したい
16806,座席変更する予定
16807,社内目標は
16808,カードキーを忘れた
16809,カードキーが無い
16810,カードキーの入れ物が壊れた
16811,カードキーの入れ物が欲しい
16812,カードケースが壊れた
16813,カードケースを取り替えたい
16814,会議室を予約したい
16815,作業室を予約したい
16816,視聴室を予約したい
16817,部屋が暑い
16818,部屋が寒い
16819,貸会議室を使いたい
16820,給茶機が壊れた
16821,給茶機の水が出ない
16822,給茶機のお湯が出ない
16823,給茶機の粉が無い
16824,コーヒーが無い
16825,コーヒーのフィルターが無い
16826,コーヒーの豆が無い
16827,コーヒーのミルクがない
16828,コーヒーのスプーンが無い
16829,紙コップが無い
16830,グラスが無い
16831,湯呑みが無い
16832,茶受けが無い
16833,テプラを使いたい
16834,テプラを借りたい
16835,ICレコーダーを使いたい
16836,ICレコーダーを借りたい
16837,ビデオカメラを使いたい
16838,ビデオカメラを借りたい
16839,SDカードが無い
16840,デジカメを使いたい
16841,三脚を使いたい
16842,AEDを借りたい
16843,レーザーポインターを使いたい
16844,電話会議システムを借りたい
16845,iPadを使いたい
16846,iPadを借りたい
16847,コートハンガーを使いたい
16848,コート掛けを使いたい
16849,携帯の電池の減りが早いので交換したい
16850,携帯・スマホのカバーが欲しい
16851,携帯・スマホのカバーを交換してほしい
16852,携帯・スマホのフィルムが欲しい
16853,携帯・スマホのフィルムを交換してほしい
16854,イヤホンが壊れた
16855,イヤホンの新しいのが欲しい
16856,充電コードが切れた
16857,充電コードが壊れた
16858,充電コードの新しいのが欲しい
16859,充電コードを交換してほしい
16860,機種変更したい
16861,iPhoneにしたい
16862,ガラケーにしたい
16863,決裁取れたか知りたい
16864,決裁が今どこまで進んでいるのか知りたい
